id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,mazo_j1,mazo_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,tropa_vida_maxima,tropa_dano,tropa_rango,tropa_tipo_ataque,tropa_tipo_objetivo,tropa_nivel
partida_9,1,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,2,5,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,Mosquetera|Caballero|Príncipe|P.E.K.K.A,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Caballero,3,8,9,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,1,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,2,1,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,Caballero|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Mosquetera,4,0,29,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,4,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,2,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Caballero|Príncipe|P.E.K.K.A|Mini P.E.K.K.A,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Ejército de Esqueletos,3,14,2,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,7,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,1,0,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Príncipe|P.E.K.K.A|Mini P.E.K.K.A|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Caballero,3,12,29,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,12,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,2,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Mini P.E.K.K.A|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mago de Hielo,3,9,14,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_9,15,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,1,0,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Mini P.E.K.K.A|Bárbaros,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Arqueras,3,12,29,125,33,5,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,24,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,3,P.E.K.K.A|Gigante|Príncipe|Valquiria,Príncipe|P.E.K.K.A|Mini P.E.K.K.A|Bárbaros,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mini P.E.K.K.A,4,17,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,30,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,2,1,P.E.K.K.A|Gigante|Príncipe|Valquiria,Príncipe|P.E.K.K.A|Bárbaros|Gigante,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Mini P.E.K.K.A,4,7,26,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,36,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,3,P.E.K.K.A|Gigante|Príncipe|Caballero,Príncipe|P.E.K.K.A|Bárbaros|Gigante,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Valquiria,4,12,10,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_9,43,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,2,0,P.E.K.K.A|Gigante|Príncipe|Caballero,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Gigante,5,16,26,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_9,45,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Caballero,3,10,10,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,54,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,4,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Ejército de Esqueletos,3,15,1,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,54,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,0,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Príncipe|P.E.K.K.A|Bárbaros|Caballero,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Mosquetera,4,6,25,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,64,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,3,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Bárbaros|Caballero,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mago de Hielo,3,6,5,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_9,66,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,1,1,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Bárbaros|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Caballero,3,17,20,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,72,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,3,0,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Bárbaros|Mini P.E.K.K.A,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Arqueras,3,16,28,125,33,5,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,75,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Gigante|Príncipe|Valquiria,Príncipe|P.E.K.K.A|Bárbaros|Mini P.E.K.K.A,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mini P.E.K.K.A,4,0,19,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,85,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,3,0,P.E.K.K.A|Gigante|Príncipe|Valquiria,Príncipe|P.E.K.K.A|Bárbaros|Gigante,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Mini P.E.K.K.A,4,17,20,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,88,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Gigante|Príncipe|Caballero,Príncipe|P.E.K.K.A|Bárbaros|Gigante,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Valquiria,4,2,21,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_9,96,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,4,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,Príncipe|P.E.K.K.A|Bárbaros|Gigante,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Caballero,3,0,12,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,99,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,1,0,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Gigante,5,15,11,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_9,106,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,2,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Ejército de Esqueletos,3,2,4,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,114,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,5,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Bárbaros|Mosquetera,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mago de Hielo,3,3,3,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_9,116,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,0,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Mosquetera|Caballero,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Príncipe,5,9,31,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,123,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,3,0,P.E.K.K.A|Gigante|Príncipe|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Mosquetera|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_2,Caballero,3,5,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,126,TROPA_DESPLEGADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Gigante|Príncipe|Valquiria,P.E.K.K.A|Bárbaros|Mosquetera|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,JUGADOR_1,Mini P.E.K.K.A,4,12,3,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_9,128,PARTIDA_TERMINADA,JUGADOR_2,128,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Gigante|Príncipe|Valquiria,P.E.K.K.A|Bárbaros|Mosquetera|Arqueras,Ejército de Esqueletos|Valquiria|Caballero|Gigante|Mini P.E.K.K.A|Mago de Hielo|P.E.K.K.A|Príncipe,P.E.K.K.A|Arqueras|Mini P.E.K.K.A|Caballero|Príncipe|Gigante|Mosquetera|Bárbaros,,,,,,,,,,,
